step,loss,class_acc,lr,min_lr,weight_decay,grad_norm,test_acc1,test_acc5,test_loss,test_f1,test_auc,test_recall
693,1.1736983060836792,0.796875,0.0005846149288117886,0.0005846149288117886,0.0006000000284984708,2.7314977645874023,,,,,,
694,1.1020828485488892,0.8125,0.0005844306433573365,0.0005844306433573365,0.0006000000284984708,,,,,,,
695,1.1668660640716553,0.7890625,0.0005844306433573365,0.0005844306433573365,0.0006000000284984708,2.5868499279022217,,,,,,
696,0.9679374694824219,0.8671875,0.000584245310164988,0.000584245310164988,0.0006000000284984708,,,,,,,
697,1.0805883407592773,0.8515625,0.000584245310164988,0.000584245310164988,0.0006000000284984708,2.9922935962677,,,,,,
698,0.9775018692016602,0.8828125,0.0005840588710270822,0.0005840588710270822,0.0006000000284984708,,,,,,,
699,1.058427095413208,0.8359375,0.0005840588710270822,0.0005840588710270822,0.0006000000284984708,3.0742030143737793,,,,,,
700,1.0988579988479614,0.8359375,0.0005838713841512799,0.0005838713841512799,0.0006000000284984708,,,,,,,
701,1.0666413307189941,0.828125,0.0005838713841512799,0.0005838713841512799,0.0006000000284984708,2.2537593841552734,,,,,,
702,1.1150658130645752,0.8203125,0.0005836827913299203,0.0005836827913299203,0.0006000000284984708,,,,,,,
703,1.0718812942504883,0.8359375,0.0005836827913299203,0.0005836827913299203,0.0006000000284984708,2.4268295764923096,,,,,,
704,1.1208360195159912,0.8046875,0.0005834932089783251,0.0005834932089783251,0.0006000000284984708,,,,,,,
705,1.0934520959854126,0.8125,0.0005834932089783251,0.0005834932089783251,0.0006000000284984708,2.988807201385498,,,,,,
706,1.0824902057647705,0.8515625,0.0005833025206811726,0.0005833025206811726,0.0006000000284984708,,,,,,,
707,1.1580467224121094,0.8359375,0.0005833025206811726,0.0005833025206811726,0.0006000000284984708,2.452054023742676,,,,,,
708,1.1731715202331543,0.8125,0.0005831107264384627,0.0005831107264384627,0.0006000000284984708,,,,,,,
709,1.0796605348587036,0.8203125,0.0005831107264384627,0.0005831107264384627,0.0006000000284984708,2.6532769203186035,,,,,,
710,1.123030185699463,0.8125,0.0005829179426655173,0.0005829179426655173,0.0006000000284984708,,,,,,,
711,1.1314773559570312,0.828125,0.0005829179426655173,0.0005829179426655173,0.0006000000284984708,2.738626003265381,,,,,,
712,1.1172926425933838,0.828125,0.0005827240529470146,0.0005827240529470146,0.0006000000284984708,,,,,,,
713,1.171303153038025,0.75,0.0005827240529470146,0.0005827240529470146,0.0006000000284984708,2.3497679233551025,,,,,,
714,1.0133055448532104,0.84375,0.0005825291154906154,0.0005825291154906154,0.0006000000284984708,,,,,,,
715,1.0246775150299072,0.890625,0.0005825291154906154,0.0005825291154906154,0.0006000000284984708,2.7913966178894043,,,,,,
716,0.9917036294937134,0.8515625,0.0005823331302963197,0.0005823331302963197,0.0006000000284984708,,,,,,,
717,1.0831122398376465,0.8359375,0.0005823331302963197,0.0005823331302963197,0.0006000000284984708,2.1988396644592285,,,,,,
718,0.9940411448478699,0.875,0.0005821360391564667,0.0005821360391564667,0.0006000000284984708,,,,,,,
719,1.113194465637207,0.8046875,0.0005821360391564667,0.0005821360391564667,0.0006000000284984708,1.928361177444458,,,,,,
720,1.1438653469085693,0.8203125,0.0005819379584863782,0.0005819379584863782,0.0006000000284984708,,,,,,,
721,1.179005742073059,0.78125,0.0005819379584863782,0.0005819379584863782,0.0006000000284984708,3.7949469089508057,,,,,,
722,1.0194973945617676,0.8984375,0.0005817387718707323,0.0005817387718707323,0.0006000000284984708,,,,,,,
723,1.1576108932495117,0.8046875,0.0005817387718707323,0.0005817387718707323,0.0006000000284984708,2.7676820755004883,,,,,,
724,1.1459522247314453,0.8359375,0.00058153853751719,0.00058153853751719,0.0006000000284984708,,,,,,,
725,1.042578935623169,0.8515625,0.00058153853751719,0.00058153853751719,0.0006000000284984708,2.8613085746765137,,,,,,
726,1.1108107566833496,0.8359375,0.0005813372554257512,0.0005813372554257512,0.0006000000284984708,,,,,,,
727,1.086633563041687,0.8359375,0.0005813372554257512,0.0005813372554257512,0.0006000000284984708,2.4842889308929443,,,,,,
728,1.1241374015808105,0.828125,0.0005811348673887551,0.0005811348673887551,0.0006000000284984708,,,,,,,
729,1.1852232217788696,0.78125,0.0005811348673887551,0.0005811348673887551,0.0006000000284984708,3.698396921157837,,,,,,
730,1.050752878189087,0.8046875,0.0005809314898215234,0.0005809314898215234,0.0006000000284984708,,,,,,,
731,1.231473684310913,0.7578125,0.0005809314898215234,0.0005809314898215234,0.0006000000284984708,2.950575351715088,,,,,,
732,1.1143360137939453,0.8046875,0.0005807270063087344,0.0005807270063087344,0.0006000000284984708,,,,,,,
733,1.0271356105804443,0.84375,0.0005807270063087344,0.0005807270063087344,0.0006000000284984708,3.12976336479187,,,,,,
734,1.031089425086975,0.8515625,0.0005805215332657099,0.0005805215332657099,0.0006000000284984708,,,,,,,
735,1.0536589622497559,0.8515625,0.0005805215332657099,0.0005805215332657099,0.0006000000284984708,3.7577693462371826,,,,,,
736,1.0315067768096924,0.8671875,0.000580314954277128,0.000580314954277128,0.0006000000284984708,,,,,,,
737,1.0595555305480957,0.8203125,0.000580314954277128,0.000580314954277128,0.0006000000284984708,2.950300693511963,,,,,,
738,1.1574313640594482,0.78125,0.0005801073275506496,0.0005801073275506496,0.0006000000284984708,,,,,,,
739,0.9717679023742676,0.8984375,0.0005801073275506496,0.0005801073275506496,0.0006000000284984708,3.275216817855835,,,,,,
740,1.0839234590530396,0.8359375,0.0005798986530862749,0.0005798986530862749,0.0006000000284984708,,,,,,,
741,1.1329057216644287,0.8359375,0.0005798986530862749,0.0005798986530862749,0.0006000000284984708,2.544537305831909,,,,,,
742,1.0276224613189697,0.859375,0.0005796889308840036,0.0005796889308840036,0.0006000000284984708,,,,,,,
743,1.1951463222503662,0.78125,0.0005796889308840036,0.0005796889308840036,0.0006000000284984708,2.622246503829956,,,,,,
744,1.1156209707260132,0.7734375,0.000579478160943836,0.000579478160943836,0.0006000000284984708,,,,,,,
745,1.061342477798462,0.8515625,0.000579478160943836,0.000579478160943836,0.0006000000284984708,2.0527305603027344,,,,,,
746,1.0956661701202393,0.8359375,0.0005792663432657719,0.0005792663432657719,0.0006000000284984708,,,,,,,
747,1.0978525876998901,0.8203125,0.0005792663432657719,0.0005792663432657719,0.0006000000284984708,2.376962661743164,,,,,,
748,1.0978184938430786,0.828125,0.0005790534778498113,0.0005790534778498113,0.0006000000284984708,,,,,,,
749,1.1584458351135254,0.7890625,0.0005790534778498113,0.0005790534778498113,0.0006000000284984708,3.7425386905670166,,,,,,
750,1.0817146301269531,0.8515625,0.0005788395646959543,0.0005788395646959543,0.0006000000284984708,,,,,,,
751,1.1054599285125732,0.8203125,0.0005788395646959543,0.0005788395646959543,0.0006000000284984708,2.058529853820801,,,,,,
752,0.9785661697387695,0.859375,0.0005786246038042009,0.0005786246038042009,0.0006000000284984708,,,,,,,
753,1.0022318363189697,0.8515625,0.0005786246038042009,0.0005786246038042009,0.0006000000284984708,2.2472774982452393,,,,,,
754,1.0308468341827393,0.84375,0.000578408595174551,0.000578408595174551,0.0006000000284984708,,,,,,,
755,1.0726675987243652,0.828125,0.000578408595174551,0.000578408595174551,0.0006000000284984708,2.3205347061157227,,,,,,
756,1.0741519927978516,0.8359375,0.0005781915388070047,0.0005781915388070047,0.0006000000284984708,,,,,,,
757,1.0171637535095215,0.8515625,0.0005781915388070047,0.0005781915388070047,0.0006000000284984708,2.1991021633148193,,,,,,
758,1.1483774185180664,0.8359375,0.0005779734929092228,0.0005779734929092228,0.0006000000284984708,,,,,,,
759,0.9968839287757874,0.8828125,0.0005779734929092228,0.0005779734929092228,0.0006000000284984708,2.04192852973938,,,,,,
760,1.1388932466506958,0.8125,0.0005777543410658836,0.0005777543410658836,0.0006000000284984708,,,,,,,
761,1.0661656856536865,0.859375,0.0005777543410658836,0.0005777543410658836,0.0006000000284984708,2.729055404663086,,,,,,
762,1.027374029159546,0.8515625,0.000577534141484648,0.000577534141484648,0.0006000000284984708,,,,,,,
763,1.0935922861099243,0.8125,0.000577534141484648,0.000577534141484648,0.0006000000284984708,2.3038697242736816,,,,,,
764,1.0840922594070435,0.8515625,0.0005773128941655159,0.0005773128941655159,0.0006000000284984708,,,,,,,
765,1.0098761320114136,0.875,0.0005773128941655159,0.0005773128941655159,0.0006000000284984708,2.119270086288452,,,,,,
766,1.0140527486801147,0.859375,0.0005770906573161483,0.0005770906573161483,0.0006000000284984708,,,,,,,
767,1.161238193511963,0.8125,0.0005770906573161483,0.0005770906573161483,0.0006000000284984708,2.369825601577759,,,,,,
768,0.9628101587295532,0.859375,0.0005768673727288842,0.0005768673727288842,0.0006000000284984708,,,,,,,
769,0.9978972673416138,0.8828125,0.0005768673727288842,0.0005768673727288842,0.0006000000284984708,2.444603204727173,,,,,,
770,0.9999827146530151,0.875,0.0005766429821960628,0.0005766429821960628,0.0006000000284984708,,,,,,,
771,0.9657269716262817,0.8671875,0.0005766429821960628,0.0005766429821960628,0.0006000000284984708,2.7159156799316406,,,,,,
772,1.0799823999404907,0.859375,0.0005764176021330059,0.0005764176021330059,0.0006000000284984708,,,,,,,
773,0.9955810308456421,0.8671875,0.0005764176021330059,0.0005764176021330059,0.0006000000284984708,2.234306812286377,,,,,,
774,1.00870680809021,0.859375,0.0005761912325397134,0.0005761912325397134,0.0006000000284984708,,,,,,,
775,1.1484932899475098,0.8046875,0.0005761912325397134,0.0005761912325397134,0.0006000000284984708,2.522542715072632,,,,,,
776,0.9909300804138184,0.8671875,0.0005759637570008636,0.0005759637570008636,0.0006000000284984708,,,,,,,
777,0.9449295401573181,0.890625,0.0005759637570008636,0.0005759637570008636,0.0006000000284984708,3.3685483932495117,,,,,,
778,0.9808911085128784,0.8671875,0.0005757352337241173,0.0005757352337241173,0.0006000000284984708,,,,,,,
779,1.034163236618042,0.828125,0.0005757352337241173,0.0005757352337241173,0.0006000000284984708,3.645336389541626,,,,,,
780,1.1612226963043213,0.8046875,0.0005755057209171355,0.0005755057209171355,0.0006000000284984708,,,,,,,
781,1.0673816204071045,0.8671875,0.0005755057209171355,0.0005755057209171355,0.0006000000284984708,4.352634906768799,,,,,,
782,0.9583675861358643,0.9140625,0.0005752751603722572,0.0005752751603722572,0.0006000000284984708,,,,,,,
783,1.0465178489685059,0.859375,0.0005752751603722572,0.0005752751603722572,0.0006000000284984708,2.5991756916046143,,,,,,
784,0.9545366764068604,0.90625,0.0005750435520894825,0.0005750435520894825,0.0006000000284984708,,,,,,,
785,1.0870001316070557,0.8046875,0.0005750435520894825,0.0005750435520894825,0.0006000000284984708,1.9713165760040283,,,,,,
